text,slot,intent,intent_id
insert rock me up song to my list,O B-playlist I-playlist I-playlist B-music_item O B-playlist_owner O,AddToPlaylist,5
add falcon to the top tracks in metal playlist,O B-entity_name O O B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add mike mantler to playlist girls night,O B-artist I-artist O O B-playlist I-playlist,AddToPlaylist,5
add be yourself tonight to i love my 90s hip hop,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add the name the 3rd world to the playlist rock me up,O O O B-entity_name I-entity_name I-entity_name O O O B-playlist I-playlist I-playlist,AddToPlaylist,5
add this song by george melly to my 90 s baby makers playlist,O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
put this track on operaci¨®n bikini,O O B-music_item O B-playlist I-playlist,AddToPlaylist,5
add the name kids in the street to the plylist new indie mix,O O O B-entity_name I-entity_name I-entity_name I-entity_name O O O B-playlist I-playlist I-playlist,AddToPlaylist,5
i want to put this artist in mellowed out gaming,O O O O O B-music_item O B-playlist I-playlist I-playlist,AddToPlaylist,5
add tune to my the southern highway chronicles playlist,O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add kirk hammett to calm down,O B-artist I-artist O B-playlist I-playlist,AddToPlaylist,5
add this tune by nokio the n tity to my this is bb king playlist,O O B-music_item O B-artist I-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
can you put a song by rick astley on my hot 50 playlist,O O O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add tony mcguinness to my playlist i love my 90s hip hop,O B-artist I-artist O B-playlist_owner O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add tune to blues,O B-music_item O B-playlist,AddToPlaylist,5
add sheila to enamor¨¢ndose,O B-artist O B-playlist,AddToPlaylist,5
the zen focus playlist needs david franj in it,O B-playlist I-playlist O O B-artist I-artist O O,AddToPlaylist,5
add this marilyn manson tune to latin party anthems,O O B-artist I-artist B-music_item O B-playlist I-playlist I-playlist,AddToPlaylist,5
add kurious jorge to my synth pop,O B-artist I-artist O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
add great grape to my playlist named novedades pop,O B-entity_name I-entity_name O B-playlist_owner O O B-playlist I-playlist,AddToPlaylist,5
add a song by szahram nazeri to my playlist called this is jennifer lopez,O O B-music_item O B-artist I-artist O B-playlist_owner O O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add this artist to my sinfon¨ªa hipster,O O B-music_item O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
add a song by masayoshi yamazaki to my this is los fabulosos cadillacs playlist,O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add metal church to my playlist named stress relief,O B-entity_name I-entity_name O B-playlist_owner O O B-playlist I-playlist,AddToPlaylist,5
i want this song on the playlist called chill vibes,O O O B-music_item O O O O B-playlist I-playlist,AddToPlaylist,5
put another artist in my opera 100 spotify picks playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add keke wyatt to my evening commute playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
i want to move this album to the selektor playlist,O O O O O B-music_item O B-playlist I-playlist O,AddToPlaylist,5
add brian larsen to my digster sleep,O B-artist I-artist O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
can you put some monifah on my disco fever playlist,O O O O B-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
i want to add something by jarvis cocker to my rock espa?ol playlist,O O O O O O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
can you put freddie freeloader on the playlist instrumental madness,O O O B-entity_name I-entity_name O O O B-playlist I-playlist,AddToPlaylist,5
add song by ian mcdonald to an instrumental sunday,O B-music_item O B-artist I-artist O B-playlist I-playlist I-playlist,AddToPlaylist,5
add album to my i love my 90 s r&b,O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add anti ep to esenciales,O B-entity_name I-entity_name O B-playlist,AddToPlaylist,5
add armen movsessian to this is skepta playlist,O B-artist I-artist O B-playlist I-playlist I-playlist O,AddToPlaylist,5
put this tune by ross the boss onto na??o reggae,O O B-music_item O B-artist I-artist I-artist O B-playlist I-playlist,AddToPlaylist,5
add outside the dream syndicate to millicent s fresh electronic playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner I-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
i want 4813 added to my rhythm and blues playlist,O O B-entity_name O O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add if you were mine to classic punk playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist O,AddToPlaylist,5
i want to add a track to my evening groove playlist,O O O O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
i want to add this tune by wheesung to my queen list,O O O O O B-music_item O B-artist O B-playlist_owner B-playlist O,AddToPlaylist,5
add this artist to my grandes unplugged playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add this karina album to my folk pop playlist,O O B-artist B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add olympia 1959 to from the delta to chicago,O B-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add animal stories to maryanne s by per yngve ohlin,O B-playlist I-playlist O B-playlist_owner I-playlist_owner O B-artist I-artist I-artist,AddToPlaylist,5
add the artist tom cochrane to new york groove,O O B-music_item B-artist I-artist O B-playlist I-playlist I-playlist,AddToPlaylist,5
add love story wa totsuzen ni to the martin garrix show playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
will you add pat kirtley to my covered in punk playlist,O O O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add this track by del tha funkee homosapien to the playlist songs for you not your parents,O O B-music_item O B-artist I-artist I-artist I-artist O O O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add singing in the trees to rena s lo mejor de radio 3 playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add jamaica say you will to my metal,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist,AddToPlaylist,5
add sammy hagar to ultra metal,O B-artist I-artist O B-playlist I-playlist,AddToPlaylist,5
add satisfied to my rockin vibes playlist,O B-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add this album to my spotify orchestra cello playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add tune to classical intimate dinner,O B-music_item O B-playlist I-playlist I-playlist,AddToPlaylist,5
put this tune on my get your mind right playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add all the years to concentraci¨®n,O B-entity_name I-entity_name I-entity_name O B-playlist,AddToPlaylist,5
add hound dog taylor to the miami 2017 guest list playlist,O B-artist I-artist I-artist O O B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add this tune to my rockabilly mania,O O B-music_item O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
put li yuchun s album onto the kickass metal playlist,O B-artist I-artist O B-music_item O O B-playlist I-playlist O,AddToPlaylist,5
add marching band to miami 2017 guest list,O B-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add a track to my playlist funk outta here,O O B-music_item O B-playlist_owner O B-playlist I-playlist I-playlist,AddToPlaylist,5
add women of metal to odetta holmes,O B-playlist I-playlist I-playlist O B-artist I-artist,AddToPlaylist,5
add fabri fibra to the birth of cool,O B-artist I-artist O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
can you add an album to my are & be playlist,O O O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add to playlist i love my neo soul the name national treasure book of secrets,O O O B-playlist I-playlist I-playlist I-playlist I-playlist O O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name,AddToPlaylist,5
add this track to the sunshine reggae playlist,O O B-music_item O O B-playlist I-playlist O,AddToPlaylist,5
add claudine longet to my ultimate 00s palylist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add this tune to my this is luis fonsi playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add marianne faithfull to june s hillary clinton s women s history month playlist,O B-artist I-artist O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
a shawnna to the warm hearts feel good playlist,O B-artist O O B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add george baker to hiphop hot 50,O B-artist I-artist O B-playlist I-playlist I-playlist,AddToPlaylist,5
add this track to my epic wall of sound playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add track to this is zez¨¦ di camargo & luciano,O B-music_item O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add another track to my women of latin music playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add this track to the evening commute playlist,O O B-music_item O O B-playlist I-playlist O,AddToPlaylist,5
add artist to novedades pop,O B-music_item O B-playlist I-playlist,AddToPlaylist,5
put this artist on domingo indie,O O B-music_item O B-playlist I-playlist,AddToPlaylist,5
add this tune by mopreme shakur to the party ?fiesta playlist,O O B-music_item O B-artist I-artist O O B-playlist I-playlist O,AddToPlaylist,5
add to ila s playlist a mi manera recopilatorio the name my heart stood still,O O B-playlist_owner I-playlist_owner O B-playlist I-playlist I-playlist I-playlist O O B-entity_name I-entity_name I-entity_name I-entity_name,AddToPlaylist,5
add a yesudas song in my piano chill playlist,O O B-artist B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add sonntag to my assassin s creed,O B-entity_name O B-playlist_owner B-playlist I-playlist I-playlist,AddToPlaylist,5
add this tune to my it s a southern thing playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add your loving flame to my palylist rock,O B-entity_name I-entity_name I-entity_name O B-playlist_owner O B-playlist,AddToPlaylist,5
put another track in my electronica & dance playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
i want some fusil contra fusil added to my dance hits playlist,O O O B-entity_name I-entity_name I-entity_name O O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add tune to reggae infusions,O B-music_item O B-playlist I-playlist,AddToPlaylist,5
add song by charlie hunter to rumba y m¨¢s,O B-music_item O B-artist I-artist O B-playlist I-playlist I-playlist,AddToPlaylist,5
add a track to the emo forever playlist,O O B-music_item O O B-playlist I-playlist O,AddToPlaylist,5
put the artist pat monahan onto the emily dickinson playlist,O O B-music_item B-artist I-artist O O B-playlist I-playlist O,AddToPlaylist,5
add this song to my us latin top 50 playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add tune to african heat,O B-music_item O B-playlist I-playlist,AddToPlaylist,5
add this album to my playlist named caf¨¦ libros,O O B-music_item O B-playlist_owner O O B-playlist I-playlist,AddToPlaylist,5
please add a track by david freiberg to my workout playlist,O O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist O,AddToPlaylist,5
add histoire de melody nelson to my 90 s baby makers playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
put kim kibum in my the martin garrix show playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add this track to my lo que suena new york playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add xenomania to operaci¨®n bikini please,O B-artist O B-playlist I-playlist O,AddToPlaylist,5
add this album to my all out 70s playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
